Fiscal Year,Facility ID,Facility Name,Address,City/Town,State,ZIP Code,County/Parish,MSPB-1 Achievement Threshold,MSPB-1 Benchmark,MSPB-1 Baseline Rate,MSPB-1 Performance Rate,MSPB-1 Achievement Points,MSPB-1 Improvement Points,MSPB-1 Measure Score
2024,60076,STERLING REGIONAL MEDCENTER,615 FAIRHURST ST,STERLING,CO,80751,LOGAN,0.98892,0.84816,0.98192,0.960577,2 out of 10,1 out of 9,2 out of 10
2024,60096,VAIL HEALTH HOSPITAL,181 W MEADOW DR,VAIL,CO,81657,EAGLE,0.98892,0.84816,0.920099,1.030173,0 out of 10,0 out of 9,0 out of 10
2024,60100,THE MEDICAL CENTER OF AURORA & SOUTH HOSPITAL,1501 S POTOMAC ST,AURORA,CO,80012,ARAPAHOE,0.98892,0.84816,0.998829,0.99741,0 out of 10,0 out of 9,0 out of 10
2024,60103,CENTURA HEALTH-AVISTA ADVENTIST HOSPITAL,100 HEALTH PARK DR,LOUISVILLE,CO,80027,BOULDER,0.98892,0.84816,0.985521,0.991227,0 out of 10,0 out of 9,0 out of 10
2024,60104,CENTURA HEALTH-ST ANTHONY NORTH HEALTH CAMPUS,14300 ORCHARD PKWY,WESTMINSTER,CO,80023,BROOMFIELD,0.98892,0.84816,0.940957,0.947488,3 out of 10,0 out of 9,3 out of 10
2024,60112,SKY RIDGE MEDICAL CENTER,10101 RIDGEGATE PKWY,LONE TREE,CO,80124,DOUGLAS,0.98892,0.84816,0.981466,0.966267,2 out of 10,1 out of 9,2 out of 10
2024,60113,"LITTLETON ADVENTIST HOSPITAL, CENTURA HEALTH",7700 S BROADWAY,LITTLETON,CO,80122,ARAPAHOE,0.98892,0.84816,0.970065,0.961068,2 out of 10,0 out of 9,2 out of 10
2024,60114,PARKER ADVENTIST HOSPITAL,9395 CROWN CREST BLVD,PARKER,CO,80138,DOUGLAS,0.98892,0.84816,0.978177,0.973693,1 out of 10,0 out of 9,1 out of 10
2024,60116,GOOD SAMARITAN MEDICAL CENTER LLC,200 EXEMPLA CIR,LAFAYETTE,CO,80026,BOULDER,0.98892,0.84816,0.945056,1.010011,0 out of 10,0 out of 9,0 out of 10
2024,60119,MEDICAL CENTER OF THE ROCKIES,2500 ROCKY MOUNTAIN AVE,LOVELAND,CO,80538,LARIMER,0.98892,0.84816,1.009438,1.028774,0 out of 10,0 out of 9,0 out of 10
2024,60125,CENTURA CASTLE ROCK ADVENTIST HOSPITAL,2350 MEADOWS BLVD,CASTLE ROCK,CO,80109,DOUGLAS,0.98892,0.84816,0.926938,0.948599,3 out of 10,0 out of 9,3 out of 10
2024,60128,LONGS PEAK HOSPITAL,1750 E KEN PRATT BLVD,LONGMONT,CO,80504,BOULDER,0.98892,0.84816,1.045088,1.033017,0 out of 10,0 out of 9,0 out of 10
2024,60131,UCHEALTH GREELEY HOSPITAL,6767 W 29TH ST,GREELEY,CO,80634,WELD,0.98892,0.84816,0.915695,1.017189,0 out of 10,0 out of 9,0 out of 10
2024,60132,UCHEALTH HIGHLANDS RANCH HOSPITAL,1500 PARK CENTRAL DR,HIGHLANDS RANCH,CO,80129,DOUGLAS,0.98892,0.84816,0.998048,0.989532,0 out of 10,0 out of 9,0 out of 10
2024,70002,ST FRANCIS HOSPITAL & MEDICAL CENTER,114 WOODLAND STREET & 500 BLUE HILLS AVENUE,HARTFORD,CT,6105,HARTFORD,0.98892,0.84816,1.001713,1.036314,0 out of 10,0 out of 9,0 out of 10
2024,70003,DAY KIMBALL HOSPITAL,320 POMFRET STREET,PUTNAM,CT,6260,WINDHAM,0.98892,0.84816,1.034764,0.973191,2 out of 10,3 out of 9,3 out of 10
2024,70004,SHARON HOSPITAL,50 HOSPITAL HILL ROAD,SHARON,CT,6069,LITCHFIELD,0.98892,0.84816,0.908421,0.962918,2 out of 10,0 out of 9,2 out of 10
2024,70005,WATERBURY HOSPITAL,64 ROBBINS ST,WATERBURY,CT,6721,NEW HAVEN,0.98892,0.84816,0.930236,0.946302,3 out of 10,0 out of 9,3 out of 10
2024,70006,STAMFORD HOSPITAL,ONE HOSPITAL PLAZA,STAMFORD,CT,6904,FAIRFIELD,0.98892,0.84816,1.038486,1.041228,0 out of 10,0 out of 9,0 out of 10
2024,70007,LAWRENCE & MEMORIAL HOSPITAL,365 MONTAUK AVE,NEW LONDON,CT,6320,NEW LONDON,0.98892,0.84816,0.983433,0.944748,3 out of 10,2 out of 9,3 out of 10
2024,70008,JOHNSON MEMORIAL HOSPITAL,201 CHESTNUT HILL ROAD,STAFFORD SPRINGS,CT,6076,TOLLAND,0.98892,0.84816,0.930775,0.997832,0 out of 10,0 out of 9,0 out of 10
2024,70010,BRIDGEPORT HOSPITAL,267 GRANT STREET,BRIDGEPORT,CT,6610,FAIRFIELD,0.98892,0.84816,0.996619,0.997371,0 out of 10,0 out of 9,0 out of 10
2024,70011,CHARLOTTE HUNGERFORD HOSPITAL,540 LITCHFIELD ST,TORRINGTON,CT,6790,LITCHFIELD,0.98892,0.84816,1.01088,1.030738,0 out of 10,0 out of 9,0 out of 10
2024,70016,SAINT MARY'S HOSPITAL,56 FRANKLIN STREET,WATERBURY,CT,6706,NEW HAVEN,0.98892,0.84816,1.050565,1.012032,0 out of 10,1 out of 9,1 out of 10
2024,70017,MIDSTATE MEDICAL CENTER,435 LEWIS AVENUE,MERIDEN,CT,6450,NEW HAVEN,0.98892,0.84816,0.997669,0.984785,1 out of 10,0 out of 9,1 out of 10
2024,70018,GREENWICH HOSPITAL ASSOCIATION -,5 PERRYRIDGE RD,GREENWICH,CT,6830,FAIRFIELD,0.98892,0.84816,0.971823,0.972717,2 out of 10,0 out of 9,2 out of 10
2024,70020,MIDDLESEX HOSPITAL,28 CRESCENT ST,MIDDLETOWN,CT,6457,MIDDLESEX,0.98892,0.84816,0.962207,1.001201,0 out of 10,0 out of 9,0 out of 10
2024,70021,WINDHAM COMMUNITY MEMORIAL HOSPITAL,112 MANSFIELD AVENUE,WILLIMANTIC,CT,6226,WINDHAM,0.98892,0.84816,0.930017,0.930854,4 out of 10,0 out of 9,4 out of 10
2024,70022,YALE-NEW HAVEN HOSPITAL,20 YORK ST,NEW HAVEN,CT,6504,NEW HAVEN,0.98892,0.84816,1.007597,1.004006,0 out of 10,0 out of 9,0 out of 10
2024,70024,WILLIAM W BACKUS HOSPITAL,326 WASHINGTON ST,NORWICH,CT,6360,NEW LONDON,0.98892,0.84816,1.010038,0.963511,2 out of 10,2 out of 9,2 out of 10
2024,70025,HARTFORD HOSPITAL,80 SEYMOUR STREET,HARTFORD,CT,6102,HARTFORD,0.98892,0.84816,1.004774,1.032731,0 out of 10,0 out of 9,0 out of 10
2024,70027,MANCHESTER MEMORIAL HOSPITAL,71 HAYNES ST,MANCHESTER,CT,6040,HARTFORD,0.98892,0.84816,0.943313,0.956984,3 out of 10,0 out of 9,3 out of 10
2024,70028,ST VINCENT'S MEDICAL CENTER,2800 MAIN ST,BRIDGEPORT,CT,6606,FAIRFIELD,0.98892,0.84816,1.046655,1.046174,0 out of 10,0 out of 9,0 out of 10
2024,70029,BRISTOL HOSPITAL,41 BREWSTER RD,BRISTOL,CT,6010,HARTFORD,0.98892,0.84816,0.980605,1.049763,0 out of 10,0 out of 9,0 out of 10
2024,70031,GRIFFIN HOSPITAL,130 DIVISION ST,DERBY,CT,6418,NEW HAVEN,0.98892,0.84816,0.989334,1.007145,0 out of 10,0 out of 9,0 out of 10
2024,70033,DANBURY HOSPITAL,24 HOSPITAL AVE,DANBURY,CT,6810,FAIRFIELD,0.98892,0.84816,1.013534,0.979726,1 out of 10,2 out of 9,2 out of 10
2024,70034,NORWALK HOSPITAL,24 STEVENS STREET,NORWALK,CT,6856,FAIRFIELD,0.98892,0.84816,0.98927,1.016645,0 out of 10,0 out of 9,0 out of 10
2024,70035,THE HOSPITAL OF CENTRAL CONNECTICUT,100 GRAND STREET,NEW BRITAIN,CT,6050,HARTFORD,0.98892,0.84816,1.020403,1.05528,0 out of 10,0 out of 9,0 out of 10
2024,70036,JOHN DEMPSEY HOSPITAL,263 FARMINGTON AVE,FARMINGTON,CT,6032,HARTFORD,0.98892,0.84816,1.025192,1.013045,0 out of 10,0 out of 9,0 out of 10
2024,80001,CHRISTIANA HOSPITAL,4755 OGLETOWN-STANTON ROAD,NEWARK,DE,19718,NEW CASTLE,0.98892,0.84816,1.0311,1.042514,0 out of 10,0 out of 9,0 out of 10
2024,80004,"BAYHEALTH HOSPITAL, KENT CAMPUS",640 S STATE STREET,DOVER,DE,19901,KENT,0.98892,0.84816,1.023026,1.041989,0 out of 10,0 out of 9,0 out of 10
2024,80006,"TIDALHEALTH NANTICOKE, INC.",801 MIDDLEFORD RD,SEAFORD,DE,19973,SUSSEX,0.98892,0.84816,1.015961,1.018376,0 out of 10,0 out of 9,0 out of 10
2024,80007,BEEBE MEDICAL CENTER,424 SAVANNAH RD,LEWES,DE,19958,SUSSEX,0.98892,0.84816,1.00645,1.012124,0 out of 10,0 out of 9,0 out of 10
2024,80009,"BAYHEALTH HOSPITAL, SUSSEX CAMPUS",100 WELLNESS WAY,MILFORD,DE,19963,SUSSEX,0.98892,0.84816,1.01897,1.036733,0 out of 10,0 out of 9,0 out of 10
2024,90001,GEORGE WASHINGTON UNIV HOSPITAL,900 23RD ST NW,WASHINGTON,DC,20037,DISTRICT OF COLUMBIA,0.98892,0.84816,1.011579,0.99255,0 out of 10,1 out of 9,1 out of 10
2024,90003,HOWARD UNIVERSITY HOSPITAL,2041 GEORGIA AVE NW,WASHINGTON,DC,20060,DISTRICT OF COLUMBIA,0.98892,0.84816,1.010144,1.031869,0 out of 10,0 out of 9,0 out of 10
2024,90004,MEDSTAR GEORGETOWN UNIVERSITY HOSPITAL,3800 RESERVOIR RD,WASHINGTON,DC,20007,DISTRICT OF COLUMBIA,0.98892,0.84816,1.018282,1.011726,0 out of 10,0 out of 9,0 out of 10
2024,90005,SIBLEY MEMORIAL HOSPITAL,5255 LOUGHBORO RD NW,WASHINGTON,DC,20016,DISTRICT OF COLUMBIA,0.98892,0.84816,0.934183,0.926698,4 out of 10,0 out of 9,4 out of 10
2024,90008,UNITED MEDICAL CENTER,1310 SOUTHERN AVENUE  SE,WASHINGTON,DC,20032,DISTRICT OF COLUMBIA,0.98892,0.84816,1.029675,1.061714,0 out of 10,0 out of 9,0 out of 10
2024,90011,MEDSTAR WASHINGTON HOSPITAL CENTER,110 IRVING STREET NW,WASHINGTON,DC,20010,DISTRICT OF COLUMBIA,0.98892,0.84816,1.006475,0.999584,0 out of 10,0 out of 9,0 out of 10
2024,100001,SHANDS JACKSONVILLE,655 W 8TH ST,JACKSONVILLE,FL,32209,DUVAL,0.98892,0.84816,0.965728,0.991229,0 out of 10,0 out of 9,0 out of 10
2024,100002,BETHESDA  HOSPITAL INC,2815 S SEACREST BLVD,BOYNTON BEACH,FL,33435,PALM BEACH,0.98892,0.84816,1.098627,1.053704,0 out of 10,1 out of 9,1 out of 10
2024,100006,ORLANDO HEALTH,52 W UNDERWOOD ST,ORLANDO,FL,32806,ORANGE,0.98892,0.84816,0.989433,0.998434,0 out of 10,0 out of 9,0 out of 10
2024,100007,ADVENTHEALTH ORLANDO,601 E ROLLINS ST,ORLANDO,FL,32803,ORANGE,0.98892,0.84816,1.00212,0.98128,1 out of 10,1 out of 9,1 out of 10
2024,100008,BAPTIST HOSPITAL OF MIAMI,8900 N KENDALL DR,MIAMI,FL,33176,MIAMI-DADE,0.98892,0.84816,1.017657,1.068186,0 out of 10,0 out of 9,0 out of 10
2024,100012,LEE MEMORIAL HOSPITAL,2776 CLEVELAND AVE,FORT MYERS,FL,33901,LEE,0.98892,0.84816,1.002742,0.993538,0 out of 10,0 out of 9,0 out of 10
2024,100014,ADVENTHEALTH NEW SMYRNA BEACH,401 PALMETTO ST,NEW SMYRNA BEACH,FL,32170,VOLUSIA,0.98892,0.84816,0.994906,0.951594,3 out of 10,2 out of 9,3 out of 10
2024,100017,HALIFAX HEALTH MEDICAL CENTER,303 N CLYDE MORRIS BLVD,DAYTONA BEACH,FL,32114,VOLUSIA,0.98892,0.84816,1.021519,0.994512,0 out of 10,1 out of 9,1 out of 10
2024,100018,NAPLES COMMUNITY HOSPITAL,350 7TH ST N,NAPLES,FL,34102,COLLIER,0.98892,0.84816,1.030416,0.995074,0 out of 10,1 out of 9,1 out of 10
2024,100019,HOLMES REGIONAL MEDICAL CENTER,1350 S HICKORY ST,MELBOURNE,FL,32901,BREVARD,0.98892,0.84816,1.06192,1.075214,0 out of 10,0 out of 9,0 out of 10
2024,100022,JACKSON HEALTH SYSTEM,1611 NW 12TH AVE,MIAMI,FL,33136,MIAMI-DADE,0.98892,0.84816,1.050086,1.12201,0 out of 10,0 out of 9,0 out of 10
2024,100023,HCA FLORIDA CITRUS HOSPITAL,502 W HIGHLAND BLVD,INVERNESS,FL,34452,CITRUS,0.98892,0.84816,0.952815,0.930953,4 out of 10,2 out of 9,4 out of 10
2024,100025,SACRED HEART HOSPITAL,5151 N 9TH AVE,PENSACOLA,FL,32504,ESCAMBIA,0.98892,0.84816,1.010429,0.997956,0 out of 10,0 out of 9,0 out of 10
2024,100026,ASCENSION SACRED HEART BAY,615 N BONITA AVE,PANAMA CITY,FL,32401,BAY,0.98892,0.84816,1.073805,1.050571,0 out of 10,1 out of 9,1 out of 10
2024,100028,PARRISH MEDICAL CENTER,951 N WASHINGTON AVE,TITUSVILLE,FL,32796,BREVARD,0.98892,0.84816,1.018369,1.009259,0 out of 10,0 out of 9,0 out of 10
2024,100030,ORLANDO HEALTH-HEALTH CENTRAL HOSPITAL,10000 W COLONIAL DR,OCOEE,FL,34761,ORANGE,0.98892,0.84816,0.962746,0.926375,4 out of 10,3 out of 9,4 out of 10
2024,100032,BAYFRONT HEALTH ST PETERSBURG,701 6TH ST S,SAINT PETERSBURG,FL,33701,PINELLAS,0.98892,0.84816,1.110601,1.081213,0 out of 10,1 out of 9,1 out of 10
2024,100034,"MOUNT SINAI MEDICAL CENTER OF FLORIDA, INC",4300 ALTON RD,MIAMI BEACH,FL,33140,MIAMI-DADE,0.98892,0.84816,1.036063,1.033358,0 out of 10,0 out of 9,0 out of 10
2024,100035,MANATEE MEMORIAL HOSPITAL,206 2ND ST E,BRADENTON,FL,34208,MANATEE,0.98892,0.84816,1.044822,1.026195,0 out of 10,0 out of 9,0 out of 10
2024,100038,MEMORIAL REGIONAL HOSPITAL,3501 JOHNSON ST,HOLLYWOOD,FL,33021,BROWARD,0.98892,0.84816,1.03907,1.063231,0 out of 10,0 out of 9,0 out of 10
2024,100039,BROWARD HEALTH MEDICAL CENTER,1600 S ANDREWS AVE,FORT LAUDERDALE,FL,33316,BROWARD,0.98892,0.84816,1.088109,1.105618,0 out of 10,0 out of 9,0 out of 10
2024,100040,ASCENSION ST VINCENT'S RIVERSIDE,1 SHIRCLIFF WAY,JACKSONVILLE,FL,32204,DUVAL,0.98892,0.84816,0.998352,0.981785,1 out of 10,1 out of 9,1 out of 10
2024,100043,MEASE DUNEDIN HOSPITAL,601 MAIN ST,DUNEDIN,FL,34698,PINELLAS,0.98892,0.84816,1.015374,1.024854,0 out of 10,0 out of 9,0 out of 10
2024,100044,CLEVELAND CLINIC MARTIN NORTH HOSPITAL,200 SE HOSPITAL AVE,STUART,FL,34994,MARTIN,0.98892,0.84816,1.05832,1.037962,0 out of 10,0 out of 9,0 out of 10
2024,100045,ADVENTHEALTH DELAND,701 W PLYMOUTH AVE,DELAND,FL,32720,VOLUSIA,0.98892,0.84816,1.009492,0.97554,1 out of 10,2 out of 9,2 out of 10
2024,100046,FLORIDA HOSPITAL ZEPHYRHILLS,7050 GALL BLVD,ZEPHYRHILLS,FL,33541,PASCO,0.98892,0.84816,0.967335,0.917115,5 out of 10,4 out of 9,5 out of 10
2024,100047,SHOREPOINT HEALTH PUNTA GORDA,809 E MARION AVE,PUNTA GORDA,FL,33950,CHARLOTTE,0.98892,0.84816,0.96069,1.010303,0 out of 10,0 out of 9,0 out of 10
2024,100049,HCA FLORIDA HIGHLANDS HOSPITAL,3600 S HIGHLANDS AVE,SEBRING,FL,33870,HIGHLANDS,0.98892,0.84816,0.997569,1.01217,0 out of 10,0 out of 9,0 out of 10
2024,100050,LARKIN COMMUNITY HOSPITAL PALM SPRINGS CAMPUS,1475 W 49TH ST,HIALEAH,FL,33012,MIAMI-DADE,0.98892,0.84816,1.225638,1.057482,0 out of 10,4 out of 9,4 out of 10
2024,100051,ORLANDO HEALTH SOUTH LAKE HOSPITAL,1900 DON WICKHAM DR,CLERMONT,FL,34711,LAKE,0.98892,0.84816,0.951541,0.93869,4 out of 10,1 out of 9,4 out of 10
2024,100052,WINTER HAVEN HOSPITAL,200 AVE F NE,WINTER HAVEN,FL,33881,POLK,0.98892,0.84816,1.034395,1.006459,0 out of 10,1 out of 9,1 out of 10
2024,100054,HCA FLORIDA TWIN CITIES HOSPITAL,2190 HWY 85 N,NICEVILLE,FL,32578,OKALOOSA,0.98892,0.84816,0.9186,0.91793,5 out of 10,0 out of 9,5 out of 10
2024,100055,ADVENTHEALTH NORTH PINELLAS,1395 S PINELLAS AVE,TARPON SPRINGS,FL,34689,PINELLAS,0.98892,0.84816,1.005377,1.035945,0 out of 10,0 out of 9,0 out of 10
2024,100057,ADVENTHEALTH WATERMAN,1000 WATERMAN WAY,TAVARES,FL,32778,LAKE,0.98892,0.84816,0.941883,0.907607,6 out of 10,3 out of 9,6 out of 10
2024,100062,ADVENTHEALTH OCALA,1500 SW 1ST AVE,OCALA,FL,34474,MARION,0.98892,0.84816,1.063739,0.994578,0 out of 10,3 out of 9,3 out of 10
2024,100063,MORTON PLANT NORTH BAY HOSPITAL,6600 MADISON ST,NEW PORT RICHEY,FL,34652,PASCO,0.98892,0.84816,1.060932,1.000268,0 out of 10,2 out of 9,2 out of 10
2024,100067,ST ANTHONYS HOSPITAL,1200 SEVENTH AVE N,SAINT PETERSBURG,FL,33705,PINELLAS,0.98892,0.84816,1.054076,1.027014,0 out of 10,1 out of 9,1 out of 10
2024,100068,ADVENTHEALTH DAYTONA BEACH,301 MEMORIAL MEDICAL PARKWAY,DAYTONA BEACH,FL,32117,VOLUSIA,0.98892,0.84816,1.010664,0.963662,2 out of 10,2 out of 9,2 out of 10
2024,100069,FLORIDA HOSPITAL CARROLLWOOD,7171 N DALE MABRY HWY,TAMPA,FL,33614,HILLSBOROUGH,0.98892,0.84816,0.994384,1.014052,0 out of 10,0 out of 9,0 out of 10
2024,100071,BRAVERA HEALTH BROOKSVILLE,17240 CORTEZ BLVD,BROOKSVILLE,FL,34601,HERNANDO,0.98892,0.84816,1.03923,1.058164,0 out of 10,0 out of 9,0 out of 10
2024,100072,ADVENTHEALTH FISH MEMORIAL,1055 SAXON BLVD,ORANGE CITY,FL,32763,VOLUSIA,0.98892,0.84816,0.996338,0.969722,2 out of 10,1 out of 9,2 out of 10
2024,100073,HOLY CROSS HOSPITAL,4725 N FEDERAL HWY,FORT LAUDERDALE,FL,33308,BROWARD,0.98892,0.84816,1.018637,1.053479,0 out of 10,0 out of 9,0 out of 10
2024,100075,ST JOSEPHS HOSPITAL,3001 W MARTIN LUTHER KING JR BLVD,TAMPA,FL,33677,HILLSBOROUGH,0.98892,0.84816,1.024685,0.986056,1 out of 10,2 out of 9,2 out of 10
2024,100077,SHOREPOINT HEALTH PORT CHARLOTTE,2500 HARBOR BLVD,PORT CHARLOTTE,FL,33952,CHARLOTTE,0.98892,0.84816,1.017253,1.049384,0 out of 10,0 out of 9,0 out of 10
2024,100080,HCA FLORIDA JFK HOSPITAL,5301 S CONGRESS AVE,ATLANTIS,FL,33462,PALM BEACH,0.98892,0.84816,1.010792,0.983047,1 out of 10,1 out of 9,1 out of 10
2024,100084,UF HEALTH LEESBURG HOSPITAL,600 E DIXIE AVE,LEESBURG,FL,34748,LAKE,0.98892,0.84816,0.99797,1.013013,0 out of 10,0 out of 9,0 out of 10
2024,100087,SARASOTA MEMORIAL HOSPITAL,1700 S TAMIAMI TRL,SARASOTA,FL,34239,SARASOTA,0.98892,0.84816,1.048969,1.014409,0 out of 10,1 out of 9,1 out of 10
2024,100088,BAPTIST HEALTH MEDICAL CENTER - JACKSONVILLE,800 PRUDENTIAL DR,JACKSONVILLE,FL,32207,DUVAL,0.98892,0.84816,1.01753,0.975094,1 out of 10,2 out of 9,2 out of 10
2024,100090,FLAGLER HOSPITAL,400 HEALTH PARK BLVD,SAINT AUGUSTINE,FL,32086,ST. JOHNS,0.98892,0.84816,0.993,1.024675,0 out of 10,0 out of 9,0 out of 10
2024,100092,STEWARD ROCKLEDGE HOSPITAL,110 LONGWOOD AVE,ROCKLEDGE,FL,32955,BREVARD,0.98892,0.84816,1.041309,0.962188,2 out of 10,4 out of 9,4 out of 10
2024,100093,BAPTIST HOSPITAL,1000 W MORENO ST,PENSACOLA,FL,32501,ESCAMBIA,0.98892,0.84816,0.944624,1.014529,0 out of 10,0 out of 9,0 out of 10
2024,100099,ADVENTHEALTH LAKE WALES,410 S 11TH ST,LAKE WALES,FL,33853,POLK,0.98892,0.84816,0.987417,1.027693,0 out of 10,0 out of 9,0 out of 10
2024,100105,CLEVELAND CLINIC INDIAN RIVER HOSPITAL,1000 36TH ST,VERO BEACH,FL,32960,INDIAN RIVER,0.98892,0.84816,1.0514,1.011572,0 out of 10,1 out of 9,1 out of 10
2024,100107,LEHIGH REGIONAL MEDICAL CENTER,1500 LEE BLVD,LEHIGH ACRES,FL,33936,LEE,0.98892,0.84816,0.962853,0.882783,7 out of 10,6 out of 9,7 out of 10
2024,100109,ADVENTHEALTH SEBRING,4200 SUN N LAKE BLVD,SEBRING,FL,33872,HIGHLANDS,0.98892,0.84816,0.995524,1.018809,0 out of 10,0 out of 9,0 out of 10
2024,100110,HCA FLORIDA OSCEOLA HOSPITAL,700 WEST OAK STREET,KISSIMMEE,FL,34741,OSCEOLA,0.98892,0.84816,1.050207,1.033776,0 out of 10,0 out of 9,0 out of 10
2024,100113,UF HEALTH SHANDS HOSPITAL,1600 SW ARCHER RD,GAINESVILLE,FL,32610,ALACHUA,0.98892,0.84816,1.014764,1.009326,0 out of 10,0 out of 9,0 out of 10
2024,100117,BAPTIST MEDICAL CENTER  BEACHES,1350 13TH AVE S,JACKSONVILLE BEACH,FL,32250,DUVAL,0.98892,0.84816,0.964463,0.951341,3 out of 10,1 out of 9,3 out of 10
2024,100118,FLORIDA HOSPITAL FLAGLER,60 MEMORIAL MEDICAL PKWY,PALM COAST,FL,32164,FLAGLER,0.98892,0.84816,0.948128,0.919435,5 out of 10,2 out of 9,5 out of 10
2024,100121,BARTOW REGIONAL MEDICAL CENTER,2200 OSPREY BLVD,BARTOW,FL,33831,POLK,0.98892,0.84816,0.971735,1.001938,0 out of 10,0 out of 9,0 out of 10
2024,100122,NORTH OKALOOSA MEDICAL CENTER,151 REDSTONE AVE SE,CRESTVIEW,FL,32539,OKALOOSA,0.98892,0.84816,1.023095,1.063012,0 out of 10,0 out of 9,0 out of 10
2024,100124,SANTA ROSA MEDICAL CENTER,6002 BERRYHILL RD,MILTON,FL,32570,SANTA ROSA,0.98892,0.84816,0.986703,0.944793,3 out of 10,3 out of 9,3 out of 10
2024,100125,HOMESTEAD HOSPITAL,975 BAPTIST WAY,HOMESTEAD,FL,33033,MIAMI-DADE,0.98892,0.84816,1.030183,1.009635,0 out of 10,1 out of 9,1 out of 10
2024,100126,HCA FLORIDA PASADENA HOSPITAL,1501 PASADENA AVE S,SAINT PETERSBURG,FL,33707,PINELLAS,0.98892,0.84816,1.080316,Not Available,Not Available,Not Available,Not Available
2024,100127,MORTON PLANT HOSPITAL,300 PINELLAS ST,CLEARWATER,FL,33756,PINELLAS,0.98892,0.84816,1.012766,1.012019,0 out of 10,0 out of 9,0 out of 10
2024,100128,TAMPA GENERAL HOSPITAL,1 TAMPA GENERAL CIR,TAMPA,FL,33606,HILLSBOROUGH,0.98892,0.84816,0.981532,0.980633,1 out of 10,0 out of 9,1 out of 10
2024,100131,HCA FLORIDA AVENTURA HOSPITAL,20900 BISCAYNE BLVD,AVENTURA,FL,33180,MIAMI-DADE,0.98892,0.84816,1.035014,1.016221,0 out of 10,1 out of 9,1 out of 10
2024,100132,SOUTH FLORIDA BAPTIST HOSPITAL,301 N ALEXANDER ST,PLANT CITY,FL,33563,HILLSBOROUGH,0.98892,0.84816,1.036525,1.021271,0 out of 10,0 out of 9,0 out of 10
2024,100135,TALLAHASSEE MEMORIAL HEALTHCARE,1300 MICCOSUKEE RD,TALLAHASSEE,FL,32308,LEON,0.98892,0.84816,1.043431,1.068053,0 out of 10,0 out of 9,0 out of 10
2024,100137,ADVENTHEALTH HEART OF FLORIDA,40100 HWY 27,DAVENPORT,FL,33837,POLK,0.98892,0.84816,0.992286,0.980671,1 out of 10,0 out of 9,1 out of 10
2024,100140,BAPTIST MEDICAL CENTER - NASSAU,1250 S 18TH ST,FERNANDINA BEACH,FL,32034,NASSAU,0.98892,0.84816,0.918365,0.899169,6 out of 10,2 out of 9,6 out of 10
2024,100142,JACKSON HOSPITAL,4250 HOSPITAL DR,MARIANNA,FL,32446,JACKSON,0.98892,0.84816,1.107663,1.025669,0 out of 10,3 out of 9,3 out of 10
2024,100150,LOWER KEYS MEDICAL CENTER,5900 COLLEGE ROAD,KEY WEST,FL,33040,MONROE,0.98892,0.84816,0.993488,0.921923,5 out of 10,4 out of 9,5 out of 10
2024,100151,MAYO CLINIC,4500 SAN PABLO RD,JACKSONVILLE,FL,32224,DUVAL,0.98892,0.84816,0.957632,0.962255,2 out of 10,0 out of 9,2 out of 10
2024,100154,SOUTH MIAMI HOSPITAL,6200 SW 73RD ST,SOUTH MIAMI,FL,33143,MIAMI-DADE,0.98892,0.84816,1.011646,1.043335,0 out of 10,0 out of 9,0 out of 10
2024,100156,HCA FLORIDA LAKE CITY HOSPITAL,340 NW COMMERCE DR,LAKE CITY,FL,32055,COLUMBIA,0.98892,0.84816,0.972073,0.984359,1 out of 10,0 out of 9,1 out of 10
2024,100157,LAKELAND REGIONAL MEDICAL CENTER,1324 LAKELAND HILLS BLVD,LAKELAND,FL,33805,POLK,0.98892,0.84816,1.003515,0.989855,0 out of 10,0 out of 9,0 out of 10
2024,100161,CENTRAL FLORIDA LAKE MONROE HOSPITAL,1401 W SEMINOLE BLVD,SANFORD,FL,32771,SEMINOLE,0.98892,0.84816,0.968472,1.031132,0 out of 10,0 out of 9,0 out of 10
2024,100166,HCA FLORIDA SARASOTA DOCTORS HOSPITAL,5731 BEE RIDGE RD,SARASOTA,FL,34233,SARASOTA,0.98892,0.84816,1.044639,1.04515,0 out of 10,0 out of 9,0 out of 10
2024,100167,HCA FLORIDA MERCY HOSPITAL,3663 S MIAMI AVE,MIAMI,FL,33133,MIAMI-DADE,0.98892,0.84816,1.028767,1.040759,0 out of 10,0 out of 9,0 out of 10
2024,100168,BOCA RATON REGIONAL HOSPITAL,800 MEADOWS RD,BOCA RATON,FL,33486,PALM BEACH,0.98892,0.84816,1.030168,1.029368,0 out of 10,0 out of 9,0 out of 10
2024,100173,ADVENTHEALTH TAMPA,3100 E FLETCHER AVE,TAMPA,FL,33613,HILLSBOROUGH,0.98892,0.84816,1.060368,1.017192,0 out of 10,2 out of 9,2 out of 10
2024,100176,PALM BEACH GARDENS MEDICAL CENTER,3360 BURNS RD,PALM BEACH GARDENS,FL,33410,PALM BEACH,0.98892,0.84816,1.018634,0.972757,2 out of 10,2 out of 9,2 out of 10
2024,100177,CAPE CANAVERAL HOSPITAL,701 W COCOA BEACH CAUSEWAY,COCOA BEACH,FL,32932,BREVARD,0.98892,0.84816,1.006541,0.99268,0 out of 10,0 out of 9,0 out of 10
